source_file,calculation_group,calculation_type,status,R_A,state,energy_Ha,spin_S,multiplicity,alpha,beta,coefficient,weight,notes
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,0.62847160,0.39497655,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.29697660,0.08819510,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,-0.13803050,0.01905242,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,-0.13803050,0.01905242,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,10100000000000000000000000100,11010000000000000000000000000,0.07682730,0.00590243,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11010000000000000000000000000,10100000000000000000000000100,0.07682730,0.00590243,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,01100000000000000000000001000,11010000000000000000000000000,-0.07682720,0.00590242,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11010000000000000000000000000,01100000000000000000000001000,-0.07682720,0.00590242,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11100000000000000000000000000,10010000000000000000000000100,0.07188120,0.00516691,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,10010000000000000000000000100,11100000000000000000000000000,0.07188120,0.00516691,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11100000000000000000000000000,01010000000000000000000001000,-0.07188110,0.00516689,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,01010000000000000000000001000,11100000000000000000000000000,-0.07188110,0.00516689,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11000000000000000000000000010,11010000000000000000000000000,0.06279300,0.00394296,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11010000000000000000000000000,11000000000000000000000000010,0.06279300,0.00394296,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11000000000000000000000000001,11010000000000000000000000000,0.05009380,0.00250939,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_5_95.out,single_points_properties,single_point,normal,5.950000,3,-106.769948874300,0.000,1.000,11010000000000000000000000000,11000000000000000000000000001,0.05009380,0.00250939,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,1,-106.776575741400,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,0.93302490,0.87053546,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,1,-106.776575741400,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,0.20561060,0.04227572,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,1,-106.776575741400,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,0.20561060,0.04227572,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,1,-106.776575741400,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,0.06794260,0.00461620,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,1,-106.776575741400,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,0.06794260,0.00461620,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11010000000000000000000000000,11100000000000000000000000000,-0.65662090,0.43115101,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11100000000000000000000000000,11010000000000000000000000000,0.65662090,0.43115101,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11000010000000000000000000000,11100000000000000000000000000,-0.15264530,0.02330059,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11100000000000000000000000000,11000010000000000000000000000,0.15264530,0.02330059,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11010000000000000000000000000,10100000000000000000000000100,-0.08189540,0.00670686,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11010000000000000000000000000,01100000000000000000000001000,0.08189540,0.00670686,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,10100000000000000000000000100,11010000000000000000000000000,0.08189540,0.00670686,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,01100000000000000000000001000,11010000000000000000000000000,-0.08189540,0.00670686,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,10010000000000000000000000100,11100000000000000000000000000,-0.07664430,0.00587435,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,01010000000000000000000001000,11100000000000000000000000000,0.07664430,0.00587435,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11100000000000000000000000000,10010000000000000000000000100,0.07664430,0.00587435,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11100000000000000000000000000,01010000000000000000000001000,-0.07664430,0.00587435,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11010000000000000000000000000,11000000000000000000000000010,0.06638230,0.00440661,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11000000000000000000000000010,11010000000000000000000000000,-0.06638230,0.00440661,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11010000000000000000000000000,11000000000000000000000000001,-0.05254910,0.00276141,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,2,-106.770731962800,1.000,3.000,11000000000000000000000000001,11010000000000000000000000000,0.05254910,0.00276141,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,-0.62425890,0.38969917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,-0.62425890,0.38969917,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,0.31859560,0.10150316,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,-0.13513070,0.01826031,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,-0.13513070,0.01826031,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,10100000000000000000000000100,11010000000000000000000000000,-0.07715940,0.00595357,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,01100000000000000000000001000,11010000000000000000000000000,0.07715940,0.00595357,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11010000000000000000000000000,10100000000000000000000000100,-0.07715940,0.00595357,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11010000000000000000000000000,01100000000000000000000001000,0.07715940,0.00595357,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11100000000000000000000000000,10010000000000000000000000100,-0.07219950,0.00521277,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11100000000000000000000000000,01010000000000000000000001000,0.07219950,0.00521277,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,10010000000000000000000000100,11100000000000000000000000000,-0.07219950,0.00521277,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,01010000000000000000000001000,11100000000000000000000000000,0.07219950,0.00521277,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11000000000000000000000000010,11010000000000000000000000000,0.06261700,0.00392089,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_00.out,single_points_properties,single_point,normal,6.000000,3,-106.769903981200,0.000,1.000,11010000000000000000000000000,11000000000000000000000000010,0.06261700,0.00392089,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,1,-106.775838763100,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.92374990,0.85331388,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,1,-106.775838763100,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,0.22342720,0.04991971,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,1,-106.775838763100,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,0.22342720,0.04991971,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,1,-106.775838763100,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,0.07091720,0.00502925,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,1,-106.775838763100,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,0.07091720,0.00502925,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11010000000000000000000000000,11100000000000000000000000000,0.65710360,0.43178514,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11100000000000000000000000000,11010000000000000000000000000,-0.65710360,0.43178514,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11000010000000000000000000000,11100000000000000000000000000,0.15096000,0.02278892,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11100000000000000000000000000,11000010000000000000000000000,-0.15096000,0.02278892,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11010000000000000000000000000,10100000000000000000000000100,0.08280320,0.00685637,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,10100000000000000000000000100,11010000000000000000000000000,-0.08280320,0.00685637,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11010000000000000000000000000,01100000000000000000000001000,-0.08280320,0.00685637,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,01100000000000000000000001000,11010000000000000000000000000,0.08280320,0.00685637,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,10010000000000000000000000100,11100000000000000000000000000,0.07750070,0.00600636,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11100000000000000000000000000,10010000000000000000000000100,-0.07750070,0.00600636,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,01010000000000000000000001000,11100000000000000000000000000,-0.07750070,0.00600636,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11100000000000000000000000000,01010000000000000000000001000,0.07750070,0.00600636,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11010000000000000000000000000,11000000000000000000000000010,0.06690610,0.00447643,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11000000000000000000000000010,11010000000000000000000000000,-0.06690610,0.00447643,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11010000000000000000000000000,11000000000000000000000000001,0.05223230,0.00272821,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,2,-106.770702704900,1.000,3.000,11000000000000000000000000001,11010000000000000000000000000,-0.05223230,0.00272821,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,-0.61856980,0.38262860,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,-0.61856980,0.38262860,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.34470470,0.11882133,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,-0.13184220,0.01738237,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,-0.13184220,0.01738237,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,01100000000000000000000001000,11010000000000000000000000000,0.07722010,0.00596294,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11010000000000000000000000000,01100000000000000000000001000,0.07722010,0.00596294,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,10100000000000000000000000100,11010000000000000000000000000,-0.07722010,0.00596294,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11010000000000000000000000000,10100000000000000000000000100,-0.07722010,0.00596294,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11100000000000000000000000000,01010000000000000000000001000,0.07226350,0.00522201,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,01010000000000000000000001000,11100000000000000000000000000,0.07226350,0.00522201,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11100000000000000000000000000,10010000000000000000000000100,-0.07226350,0.00522201,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,10010000000000000000000000100,11100000000000000000000000000,-0.07226350,0.00522201,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11000000000000000000000000010,11010000000000000000000000000,-0.06246530,0.00390191,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_05.out,single_points_properties,single_point,normal,6.050000,3,-106.769850092300,0.000,1.000,11010000000000000000000000000,11000000000000000000000000010,-0.06246530,0.00390191,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,1,-106.775126982300,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,0.91129370,0.83045621,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,1,-106.775126982300,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,-0.24507640,0.06006244,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,1,-106.775126982300,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,-0.24507640,0.06006244,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,1,-106.775126982300,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,-0.07462820,0.00556937,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,1,-106.775126982300,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,-0.07462820,0.00556937,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11010000000000000000000000000,11100000000000000000000000000,0.65759090,0.43242579,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11100000000000000000000000000,11010000000000000000000000000,-0.65759090,0.43242579,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11000010000000000000000000000,11100000000000000000000000000,0.14919720,0.02225980,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11100000000000000000000000000,11000010000000000000000000000,-0.14919720,0.02225980,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11010000000000000000000000000,10100000000000000000000000100,0.08364520,0.00699652,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11010000000000000000000000000,01100000000000000000000001000,-0.08364520,0.00699652,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,10100000000000000000000000100,11010000000000000000000000000,-0.08364520,0.00699652,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,01100000000000000000000001000,11010000000000000000000000000,0.08364520,0.00699652,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,10010000000000000000000000100,11100000000000000000000000000,0.07829450,0.00613003,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,01010000000000000000000001000,11100000000000000000000000000,-0.07829450,0.00613003,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11100000000000000000000000000,10010000000000000000000000100,-0.07829450,0.00613003,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11100000000000000000000000000,01010000000000000000000001000,0.07829450,0.00613003,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11010000000000000000000000000,11000000000000000000000000010,0.06765430,0.00457710,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11000000000000000000000000010,11010000000000000000000000000,-0.06765430,0.00457710,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11010000000000000000000000000,11000000000000000000000000001,0.05169650,0.00267253,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,2,-106.770674244800,1.000,3.000,11000000000000000000000000001,11010000000000000000000000000,-0.05169650,0.00267253,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,3,-106.769784404300,0.000,1.000,11100000000000000000000000000,11010000000000000000000000000,-0.61077110,0.37304134,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,3,-106.769784404300,0.000,1.000,11010000000000000000000000000,11100000000000000000000000000,-0.61077110,0.37304134,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,3,-106.769784404300,0.000,1.000,11100000000000000000000000000,11100000000000000000000000000,-0.37652520,0.14177123,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,3,-106.769784404300,0.000,1.000,11100000000000000000000000000,11000010000000000000000000000,-0.12799190,0.01638193,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,3,-106.769784404300,0.000,1.000,11000010000000000000000000000,11100000000000000000000000000,-0.12799190,0.01638193,printed_ci_coefficient_threshold_from_output
new_runs/single_points_properties/outputs/lif_sp_R_6_10.out,single_points_properties,single_point,normal,6.100000,3,-106.769784404300,0.000,1.000,10100000000000000000000000100,11010000000000000000000000000,-0.07692900,0.00591807,printed_ci_coefficient_threshold_from_output
