source_file,calculation_group,calculation_type,status,R_A,state,energy_Ha,energy_rel_eV,gap_to_previous_Ha,gap_to_previous_eV,dipole_D,dipole_x_D,dipole_y_D,dipole_z_D,multiplicity,s2,leading_configuration,leading_ci_coefficient,second_configuration,second_ci_coefficient,charge_Li,charge_F,natural_occupation_summary,notes
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.550000,2,-106.770211572200,5.80737525,0.000015036000,0.00040915,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.550000,3,-106.756977356900,6.16749659,0.013234215300,0.36012134,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.650000,1,-106.770210953100,5.80739209,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.650000,2,-106.770199580400,5.80770156,0.000011372700,0.00030947,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.650000,3,-106.756045968400,6.19284096,0.014153612000,0.38513940,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.750000,1,-106.770197553800,5.80775671,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.750000,1,-106.770197620300,5.80775490,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,7.750000,1,-106.770197560600,5.80775652,,,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.750000,2,-106.770188903000,5.80799211,0.000008650800,0.00023540,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.750000,2,-106.770188969500,5.80799030,0.000008650800,0.00023540,,,,,,,,,,,,,,surface_scan
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,7.750000,2,-106.770188909800,5.80799192,0.000008650800,0.00023540,,,,,,,,,,,,,,surface_scan
lif_scan/LiF_CI.out,lif_scan,surface,normal,7.750000,3,-106.755139132300,6.21751723,0.015049770700,0.40952512,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.750000,3,-106.755139134300,6.21751718,0.015049835200,0.40952688,,,,,,,,,,,,,,surface_scan
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,7.750000,3,-106.755139132100,6.21751723,0.015049777700,0.40952531,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.850000,1,-106.770186254600,5.80806417,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.850000,2,-106.770179645400,5.80824402,0.000006609200,0.00017985,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.850000,3,-106.754256034600,6.24154754,0.015923610800,0.43330352,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.950000,1,-106.770176518400,5.80832911,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.950000,2,-106.770171450100,5.80846702,0.000005068300,0.00013792,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,7.950000,3,-106.753395825600,6.26495502,0.016775624500,0.45648800,,,,,,,,,,,,,,surface_scan
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.000000,1,-106.770172124200,5.80844868,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,1,-106.770172152900,5.80844790,,,0.00087000,0.00000000,0.00000000,0.00087000,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,-0.66828840,11100000000000000000000000000|11010000000000000000000000000,-0.66828840,0.00037500,-0.00037500,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.000000,2,-106.770167680500,5.80856960,0.000004443700,0.00012092,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,2,-106.770167709100,5.80856882,0.000004443800,0.00012092,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,-0.66846470,11010000000000000000000000000|11100000000000000000000000000,0.66846470,,,,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.000000,3,-106.752974041400,6.27643235,0.017193639100,0.46786275,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_00.out,single_points_properties,single_point,normal,8.000000,3,-106.752974046600,6.27643221,0.017193662500,0.46786339,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.98684980,,,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.050000,1,-106.770168139600,5.80855711,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.050000,2,-106.770164240600,5.80866320,0.000003899000,0.00010610,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.050000,3,-106.752557665100,6.28776253,0.017606575500,0.47909933,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.150000,1,-106.770160895300,5.80875423,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.150000,2,-106.770157887700,5.80883608,0.000003007600,0.00008184,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.150000,3,-106.751740726600,6.30999256,0.018417161100,0.50115648,,,,,,,,,,,,,,surface_scan
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.250000,1,-106.770154601100,5.80892551,,,,,,,,,,,,,,,,surface_scan
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.250000,1,-106.770154565200,5.80892649,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,1,-106.770154571700,5.80892631,,,0.00763400,0.00000000,0.00000000,0.00763400,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,0.66911830,11100000000000000000000000000|11010000000000000000000000000,0.66911830,0.00021700,-0.00021700,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.250000,2,-106.770152275700,5.80898879,0.000002325400,0.00006328,,,,,,,,,,,,,,surface_scan
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.250000,2,-106.770152239900,5.80898976,0.000002325300,0.00006327,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,2,-106.770152246400,5.80898958,0.000002325300,0.00006327,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,-0.66920880,11010000000000000000000000000|11100000000000000000000000000,0.66920880,,,,ci_eigenvector
new_runs/scan_crossing/lif_crossing_scan.out,scan_crossing,surface,normal,8.250000,3,-106.750944207400,6.33166695,0.019208068300,0.52267817,,,,,,,,,,,,,,surface_scan
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.250000,3,-106.750944209100,6.33166690,0.019208030800,0.52267715,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_25.out,single_points_properties,single_point,normal,8.250000,3,-106.750944209200,6.33166690,0.019208037200,0.52267732,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.98701690,,,,,,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.500000,1,-106.770142060700,5.80926675,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,1,-106.770142108300,5.80926545,,,0.01084100,0.00000000,0.00000000,0.01084100,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,-0.66981290,11100000000000000000000000000|11010000000000000000000000000,-0.66981290,0.00013900,-0.00013900,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.500000,2,-106.770140828900,5.80930027,0.000001231800,0.00003352,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,2,-106.770140876600,5.80929897,0.000001231700,0.00003352,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,0.66986050,11010000000000000000000000000|11100000000000000000000000000,-0.66986050,,,,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.500000,3,-106.749037243300,6.38355809,0.021103585600,0.57425782,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_50.out,single_points_properties,single_point,normal,8.500000,3,-106.749037255800,6.38355775,0.021103620800,0.57425878,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.98711570,,,,,,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.750000,1,-106.770132767500,5.80951963,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,1,-106.770132759200,5.80951986,,,0.01238100,0.00000000,0.00000000,0.01238100,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,0.67040740,11100000000000000000000000000|11010000000000000000000000000,0.67040740,0.00009700,-0.00009700,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.750000,2,-106.770132110100,5.80953752,0.000000657400,0.00001789,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,2,-106.770132101800,5.80953775,0.000000657400,0.00001789,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,0.67043300,11010000000000000000000000000|11100000000000000000000000000,-0.67043300,,,,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,8.750000,3,-106.747241919400,6.43241134,0.022890190700,0.62287382,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_8_75.out,single_points_properties,single_point,normal,8.750000,3,-106.747241919500,6.43241134,0.022890182300,0.62287359,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.98717860,,,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_8_80.out,single_points_properties,single_point,normal,8.800000,1,-106.770131177600,5.80956289,,,0.01255700,0.00000000,0.00000000,0.01255700,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,0.67051610,11100000000000000000000000000|11010000000000000000000000000,0.67051610,0.00009100,-0.00009100,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_8_80.out,single_points_properties,single_point,normal,8.800000,2,-106.770130597500,5.80957868,0.000000580100,0.00001579,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,0.67053870,11010000000000000000000000000|11100000000000000000000000000,-0.67053870,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_8_80.out,single_points_properties,single_point,normal,8.800000,3,-106.746895353900,6.44184187,0.023235243600,0.63226319,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.98718850,,,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_8_90.out,single_points_properties,single_point,normal,8.900000,1,-106.770128231200,5.80964307,,,0.01282600,0.00000000,0.00000000,0.01282600,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,0.67072490,11010000000000000000000000000|11100000000000000000000000000,0.67072480,0.00008100,-0.00008100,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_8_90.out,single_points_properties,single_point,normal,8.900000,2,-106.770127779400,5.80965536,0.000000451800,0.00001229,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,-0.67074260,11100000000000000000000000000|11010000000000000000000000000,0.67074250,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_8_90.out,single_points_properties,single_point,normal,8.900000,3,-106.746214115300,6.46037931,0.023913664100,0.65072395,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.98720600,,,,,,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,9.000000,1,-106.770125509200,5.80971714,,,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_9_00.out,single_points_properties,single_point,normal,9.000000,1,-106.770125499200,5.80971741,,,0.01300400,0.00000000,0.00000000,0.01300400,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,0.67092210,11010000000000000000000000000|11100000000000000000000000000,0.67092200,0.00007300,-0.00007300,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,9.000000,2,-106.770125157200,5.80972672,0.000000352000,0.00000958,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_9_00.out,single_points_properties,single_point,normal,9.000000,2,-106.770125147200,5.80972699,0.000000352000,0.00000958,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,-0.67093590,11100000000000000000000000000|11010000000000000000000000000,0.67093590,,,,ci_eigenvector
new_runs/scan_dissociation/lif_dissociation_scan.out,scan_dissociation,surface,normal,9.000000,3,-106.745548266000,6.47849800,0.024576891200,0.66877128,,,,,,,,,,,,,,surface_scan
new_runs/single_points_properties/outputs/lif_sp_R_9_00.out,single_points_properties,single_point,normal,9.000000,3,-106.745548265600,6.47849801,0.024576881600,0.66877102,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.98722140,,,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_9_10.out,single_points_properties,single_point,normal,9.100000,1,-106.770122980700,5.80978594,,,0.01311100,0.00000000,0.00000000,0.01311100,1.000,0.000000,11100000000000000000000000000|11010000000000000000000000000,0.67110910,11010000000000000000000000000|11100000000000000000000000000,0.67110910,0.00006600,-0.00006600,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_9_10.out,single_points_properties,single_point,normal,9.100000,2,-106.770122706500,5.80979340,0.000000274200,0.00000746,,,,,3.000,2.000000,11010000000000000000000000000|11100000000000000000000000000,0.67112000,11100000000000000000000000000|11010000000000000000000000000,-0.67112000,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_9_10.out,single_points_properties,single_point,normal,9.100000,3,-106.744897265100,6.49621263,0.025225441400,0.68641923,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,0.98723490,,,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_9_20.out,single_points_properties,single_point,normal,9.200000,1,-106.770120625000,5.80985005,,,0.01316400,0.00000000,0.00000000,0.01316400,1.000,0.000000,11010000000000000000000000000|11100000000000000000000000000,0.67128650,11100000000000000000000000000|11010000000000000000000000000,0.67128650,0.00006000,-0.00006000,2.0000 2.0000 2.0000 1.9993 1.9993,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_9_20.out,single_points_properties,single_point,normal,9.200000,2,-106.770120411600,5.80985585,0.000000213400,0.00000581,,,,,3.000,2.000000,11100000000000000000000000000|11010000000000000000000000000,-0.67129510,11010000000000000000000000000|11100000000000000000000000000,0.67129510,,,,ci_eigenvector
new_runs/single_points_properties/outputs/lif_sp_R_9_20.out,single_points_properties,single_point,normal,9.200000,3,-106.744260598900,6.51353720,0.025859812700,0.70368135,,,,,1.000,0.000000,11100000000000000000000000000|11100000000000000000000000000,-0.98724690,,,,,,ci_eigenvector
